level,algorithm,dist
package,infomap,-0.03128011445827139
package,infomap,-0.08708406238266597
package,infomap,-0.15878100759487557
package,infomap,-0.13574186505782593
package,infomap,-0.07846245574620858
package,infomap,-0.20652552482908293
package,infomap,0.10753214328742466
package,infomap,-0.07113040286836236
package,infomap,0.03568594531285696
package,infomap,-0.15412018517202375
package,infomap,-0.05441664284479364
package,infomap,-0.01579416871303041
package,infomap,-0.19168934712100016
package,infomap,0.0849284339610108
package,infomap,-0.09807701740071295
package,infomap,-0.018275796902603503
package,infomap,0.039405240288789
document,leiden,-0.032950799479183335
document,leiden,0.07619767405248556
document,leiden,-0.05472539171752944
document,leiden,-0.0010406593801757236
document,leiden,-0.029714548609722002
document,leiden,-0.08103048715713068
document,leiden,-0.10431703052594721
document,leiden,-0.0033675384847671186
document,leiden,-0.05121655375103218
document,leiden,-0.039614132443211325
document,leiden,-0.02325100346164022
document,leiden,0.12163817722655301
document,leiden,-0.021363308449949825
document,leiden,-0.01836599526160365
document,leiden,-0.05698824736055297
document,leiden,-0.0037900370716709153
document,leiden,-0.06198832605914362
document,leiden,-0.03506391304618761
document,leiden,-0.014441441495979701
document,leiden,-0.03391671774937621
document,leiden,-0.03405656633161114
document,leiden,-0.08606619844348673
document,leiden,0.027875135829563802
document,leiden,-0.0321582766848576
document,leiden,-0.05261396346856739
document,leiden,-0.0542509883855371
document,leiden,-0.013025372389745438
document,leiden,0.003680306600603589
document,leiden,-0.03811326648229063
document,leiden,-0.031480165362113066
document,leiden,0.033714310983402274
document,leiden,-0.09188745040884616
document,leiden,-0.08832535356358584
document,leiden,-0.07227546897087367
document,leiden,
document,leiden,-0.04548241997675073
document,leiden,-0.03720570887896579
document,leiden,-0.012011190137920624
document,leiden,-0.03453522565894318
document,leiden,-0.1256614061706034
document,leiden,-0.0673270432002433
document,leiden,-0.072458900355584
document,leiden,-0.11233686508343432
document,leiden,-0.054624476507795894
document,leiden,-0.07474225585966265
document,leiden,-0.02194571703755488
document,leiden,-0.06087144132740974
document,leiden,-0.024938372295606026
document,leiden,-0.06593181491150757
document,leiden,-0.06995227334820942
document,leiden,-0.09325510743381238
document,leiden,-0.06458141077422996
document,leiden,-0.007039169619243002
document,leiden,-0.013048985275413427
document,leiden,-0.038872959531832896
document,leiden,-0.05612836660884757
document,leiden,-0.04174702921901774
document,leiden,-0.06113232838841276
document,leiden,-0.026743442943375828
document,leiden,-0.07606300204882732
document,leiden,-0.027827210824238446
document,leiden,-0.07467396862580888
document,leiden,-0.03330752076700383
document,leiden,-0.03474844238634667
document,leiden,-0.017748821500385814
document,leiden,-0.029453362875488387
document,leiden,-0.01790997612933576
document,leiden,0.055945766933155006
document,leiden,-0.05387240662794868
document,leiden,-0.06457591196028112
document,leiden,-0.0484259351501205
document,leiden,-0.02549117552030067
document,leiden,-0.045143626769726164
document,leiden,-0.0423055003161773
document,leiden,-0.07696051768798906
document,leiden,-0.06567449122804225
document,leiden,-0.04711213964231975
document,leiden,-0.031143120856371498
document,leiden,-0.028507491242578342
document,leiden,0.0054037234064641115
document,leiden,-0.08229513310604519
document,leiden,-0.047153780603214956
document,leiden,-0.0359268979767019
document,leiden,0.0205729567305436
document,leiden,-0.05491157286565351
document,leiden,-0.011165998852950665
document,leiden,-0.07761866016669916
document,leiden,-0.06600374143123278
document,leiden,-0.05329633098952691
document,leiden,-0.011172826623633614
document,leiden,-0.033334575023849844
document,leiden,-0.037498810180614184
document,leiden,-0.036226332372523595
document,leiden,0.06432218966503267
document,leiden,-0.0441281851882509
document,leiden,-0.007847622244254837
document,leiden,-0.05974186496211453
document,leiden,-0.015559707564458458
document,leiden,
document,leiden,-0.027560385444529545
document,leiden,-0.06982029117268018
document,leiden,-0.010562719408505283
document,leiden,-0.0743579965822726
document,leiden,-0.04687093024350808
document,leiden,-0.09503101689716698
document,leiden,-0.0337719186600105
document,leiden,-0.05530525027046507
document,leiden,-0.03556659954964825
document,leiden,-0.08846717060922249
document,leiden,-0.005366257656705176
document,leiden,-0.021667891643541215
document,leiden,0.0017756419329649775
document,leiden,-0.09152402880463861
document,leiden,-0.022930878459628934
document,leiden,-0.04576611283790477
document,leiden,0.019939203052787513
document,leiden,-0.09045843769498807
document,leiden,-0.07137408675901158
document,leiden,-0.08779854671172227
document,leiden,-0.09311312454295473
document,leiden,-0.0726435607965048
document,leiden,-0.037367208737362434
document,leiden,0.02553217949754938
document,leiden,-0.05220361964197695
document,leiden,-0.05557925537664832
document,leiden,0.0031708880327945277
document,leiden,-0.040103639497324206
document,leiden,-0.08402170957885569
document,leiden,0.029075939125357553
document,leiden,-0.023515592660750095
document,leiden,-0.07046580934007762
document,leiden,-0.01447761027205241
document,leiden,-0.07416073567551529
document,leiden,0.1340166166652137
document,leiden,-0.059148665750432095
document,leiden,-0.07725505730776272
document,leiden,-0.06500079200435638
document,leiden,-0.034846273588076015
document,leiden,-0.03642147878140778
document,leiden,-0.03860680413733841
document,leiden,-0.061322459451588984
document,leiden,-0.09162622150291411
document,leiden,0.013153675476843096
document,leiden,-0.04354972368445775
document,leiden,-0.01596837903095849
document,leiden,-0.002727284072392422
document,leiden,-0.06340503777673623
document,leiden,-0.05464838507332226
document,leiden,-0.0400884122119316
document,leiden,-0.019823635414746077
document,leiden,-0.1136277539797459
document,leiden,-0.03483225164619319
document,leiden,-0.06739338296652642
document,leiden,-0.0411370179880538
document,leiden,-0.0187831948308238
document,leiden,-0.05367840460255291
document,leiden,-0.08736162431922356
document,leiden,-0.05508423070551205
document,leiden,-0.048798507950107095
document,leiden,-0.022622300455677813
document,leiden,-0.04582169900144473
document,leiden,-0.0806857891414724
document,leiden,-0.11109680762091412
document,leiden,-0.07026328615073396
document,leiden,-0.002702545651256716
document,leiden,-0.062438387612742785
document,leiden,-0.0065089037272786365
document,leiden,-0.048872431718451126
document,leiden,-0.025447141265682593
document,leiden,-0.04746979455215161
document,leiden,0.0014235938258791991
document,leiden,-0.09123024330311591
document,leiden,-0.05448196786408077
document,leiden,-0.02918216565371179
document,leiden,-0.08717665128938201
document,leiden,-0.05672136895879554
document,leiden,-0.030571153481415925
document,leiden,-0.05311106888092676
document,leiden,-0.09397084563931835
document,leiden,-0.02246869074398694
document,leiden,-0.06362651247491369
document,leiden,-0.04705617793404293
document,leiden,-0.019703571585824475
document,leiden,0.030448449318297932
document,leiden,-0.08031778722711935
document,leiden,-0.05084696635318686
document,leiden,-0.06400705965621489
document,leiden,-0.04946536724127826
document,leiden,-0.05976194073362562
document,leiden,-0.06784806862532988
document,leiden,0.023677442040752172
document,leiden,-0.053534668451214795
document,leiden,-0.032827850082421395
document,leiden,0.02864181574088187
document,leiden,-0.041971877517130274
document,leiden,-0.06128998243711681
document,leiden,-0.009815673561399008
document,leiden,-0.0503036047724299
document,leiden,-0.02529721320306577
document,leiden,-0.06458653202831044
document,leiden,0.021103340932923098
document,leiden,0.02135706823735295
document,leiden,-0.05216938927946302
document,leiden,-0.03774879560444633
document,leiden,0.03780903906401545
document,leiden,-0.06889103369777638
document,leiden,-0.07897618162922793
document,leiden,-0.018084627350927196
document,leiden,-0.051389861206500465
document,leiden,-0.027379164548336887
document,leiden,-0.050965167671173206
document,leiden,-0.03043918890956765
document,leiden,-0.03301477171240286
document,leiden,-0.018976123782650456
document,leiden,-0.055902336608700254
document,leiden,-0.06853940559325622
document,leiden,-0.056128801600224265
document,leiden,-0.05301730035909791
document,leiden,-0.037240279347551586
document,leiden,-0.042923784552336475
document,leiden,-0.05493164803606565
document,leiden,-0.07552545202870653
document,leiden,0.009353434833358043
document,leiden,0.03424069647756156
document,leiden,-0.04929400041285448
document,leiden,-0.061012454722825904
document,leiden,-0.04678925430187242
document,leiden,-0.0698607275260027
document,leiden,-0.03574891776491462
document,leiden,-0.07326290592829998
document,leiden,-0.05892677672862234
document,leiden,-0.0595582796640548
document,leiden,
document,leiden,-0.04805725817890094
document,leiden,-0.012687922944702223
document,leiden,-0.06964866223854416
document,leiden,-0.08647293428591352
document,leiden,-0.010589274978585972
document,leiden,-0.04202815506212354
document,leiden,-0.06556492052400975
document,leiden,-0.06631371323368551
document,leiden,-0.04712565224483889
document,leiden,-0.02535226383214939
document,leiden,-0.01683023776522541
document,leiden,-0.07460744164326683
document,leiden,-0.07637459842923455
document,leiden,-0.05766176746136997
document,leiden,-0.021986995277878285
document,leiden,-0.011289328339604943
document,leiden,-0.0653269944949082
document,leiden,-0.03069965702417965
document,leiden,-0.06728091785024926
document,leiden,-0.03238259976918989
document,leiden,-0.03887345648348439
document,leiden,0.005189273978642883
document,leiden,-0.02668308172120415
document,leiden,-0.06475976690367213
document,leiden,-0.05130977230544065
document,leiden,-0.020083571787198773
document,leiden,-0.03311789657874553
document,leiden,-0.04761724271947543
document,leiden,-0.03671211169804178
document,leiden,-0.0642541541899363
document,leiden,-0.08784191012988585
document,leiden,-0.048113826672034454
document,leiden,-0.024669171772715437
document,leiden,-0.02079512657948912
document,leiden,-0.06031238200873856
document,leiden,-0.05953869999056405
document,leiden,-0.06029337069816776
document,leiden,-0.07580289764624559
document,leiden,-0.05123344134923291
document,leiden,-0.038107298026519354
document,leiden,-0.057610927478186746
document,leiden,-0.10260305827336802
document,leiden,-0.07594580387894934
document,leiden,-0.10420874491295995
document,leiden,-0.0619946150110261
document,leiden,-0.0880731867147394
document,leiden,-0.031593996729141205
document,leiden,-0.029634569010871026
document,leiden,-0.04350809008992962
document,leiden,-0.06368007567713585
document,leiden,-0.05084079185246271
document,leiden,-0.05689291596231738
document,leiden,-0.019502103086161515
document,leiden,-0.05497303086305738
document,leiden,-0.039537271800625495
document,leiden,-0.06472287556114542
document,leiden,-0.08890256623315163
document,leiden,0.006719945777720726
document,leiden,-0.050303379093954215
document,leiden,-0.01716655301311909
document,leiden,-0.04294969120058001
document,leiden,-0.030743309001575958
document,leiden,-0.038975955114072036
document,leiden,-0.01266588887639708
document,leiden,-0.047055215038666054
document,leiden,-0.010958173605673194
document,leiden,-0.07562364225268625
document,leiden,-0.05214425928381039
document,leiden,-0.034973100135366586
document,leiden,-0.06623869863882537
document,leiden,-0.07394328910530179
document,leiden,0.00913692852409076
document,leiden,-0.07514761586029983
document,leiden,-0.014974940126230796
document,leiden,-0.07457608167453866
document,leiden,-0.05790699866864313
document,leiden,-0.04640842930760847
document,leiden,-0.060930917559609665
document,leiden,-0.033529828532987915
document,leiden,0.004374026245966167
document,leiden,-0.01802549166251466
document,leiden,-0.07660148293191626
document,leiden,-0.07056197293743882
document,leiden,-0.048202744816457366
document,leiden,-0.03085781416960054
document,leiden,-0.07180917175030932
document,leiden,0.00982840134611851
document,leiden,-0.03311147698479555
document,leiden,0.010635639272039032
document,leiden,-0.05651743838627177
document,leiden,-0.06464532938180045
document,leiden,-0.028375607180488926
document,leiden,0.017842182058042222
document,leiden,-0.09078564671655376
document,leiden,-0.02006453734059932
document,leiden,-0.05135288102800761
document,leiden,-0.07238205681643384
document,leiden,-0.08431809700887005
document,leiden,-0.06542554523244626
document,leiden,-0.08216603785982046
document,leiden,-0.03768559566265628
document,leiden,0.0022540126615783196
document,leiden,-0.020425801203148075
document,leiden,-0.07072628287266047
document,leiden,-0.05302512291643868
document,leiden,-0.04044631837419599
document,leiden,-0.07658105698778161
document,leiden,-0.03620162084018286
document,leiden,-0.012576672223539753
document,leiden,-0.01908624130139014
document,leiden,-0.00022052186995180634
document,leiden,-0.023237227976727226
document,leiden,-0.08658173124195967
document,leiden,-0.08334846219295455
document,leiden,-0.06401968711426931
document,leiden,-0.0860877123795254
document,leiden,-0.02039360328699502
document,leiden,-0.0026894403398766142
document,leiden,
document,leiden,-0.07596721883381308
document,leiden,-0.061298130118675354
document,leiden,-0.0453047141599463
document,leiden,-0.0005606430143478836
document,leiden,-0.051206327422839815
document,leiden,-0.06341341749987484
document,leiden,-0.02669541335597747
document,leiden,-0.05443355664164673
document,leiden,-0.030639929728559334
document,leiden,-0.09546887058339182
document,leiden,-0.060366382905207794
document,leiden,-0.05456237013670684
document,leiden,-0.0746876094510257
document,leiden,0.026131099553768244
document,leiden,-0.12185830725885594
document,leiden,-0.02615278244229502
document,leiden,-0.05177384940170848
document,leiden,-0.05413179446589467
document,leiden,-0.05900387872331225
document,leiden,-0.09285138100918777
document,leiden,-0.06415487116152518
document,leiden,-0.017432975850404264
document,leiden,-0.017094844444995316
document,leiden,-0.08266927130040569
document,leiden,-0.05202929471559281
document,leiden,-0.055463670223146466
document,leiden,-0.06409384009542707
document,leiden,-0.04474708308315101
document,leiden,-0.059828042626415945
document,leiden,-0.029066300002707046
document,leiden,-0.005618361956120199
document,leiden,-0.06260749693075929
document,leiden,-0.012199174631311371
document,leiden,-0.015847659251436164
document,leiden,-0.10800288419507975
document,leiden,-0.02120160564257645
document,leiden,-0.02952000865997917
document,leiden,-0.05901283558318948
document,leiden,-0.030688813760456846
document,leiden,0.0042277399868834165
document,leiden,-0.033734706227532274
document,leiden,-0.07475358456428727
document,leiden,-0.09790786829228215
document,leiden,-0.03248424894416824
document,leiden,-0.050102216930596466
document,leiden,-0.03784366825267638
document,leiden,-0.057137377915596144
document,leiden,-0.0609111029524424
document,leiden,-0.0444621297092449
document,leiden,-0.005576381252583751
document,leiden,-0.08264520443939471
document,leiden,-0.05901592157468316
document,leiden,-0.05129117208314493
document,leiden,-0.023588021840653783
document,leiden,-0.008888564378968677
document,leiden,-0.05262999080141462
document,leiden,-0.07942237480607284
document,leiden,-0.018453180992917595
document,leiden,-0.04365470890011347
document,leiden,-0.021528540479614056
document,infomap,-0.06826119407511377
document,infomap,0.07865000432534464
document,infomap,-0.02205652926546109
document,infomap,0.012010266257271529
document,infomap,-0.002967099551911767
document,infomap,-0.09183391433134092
document,infomap,-0.0415687434172477
document,infomap,0.02390069858641375
document,infomap,-0.08236648310774242
document,infomap,-0.08523985788515664
document,infomap,0.008319427922806044
document,infomap,0.1259127352438706
document,infomap,-0.00542324295355634
document,infomap,0.05109623363190263
document,infomap,-0.05484586408489245
document,infomap,0.04177249522630744
document,infomap,-0.0997863906007127
document,infomap,0.006415724572617965
document,infomap,-0.0719227712043291
document,infomap,-0.05877676223683004
document,infomap,-0.0243311598031013
document,infomap,-0.08591541294609784
document,infomap,0.025124572860993788
document,infomap,-0.11270742953039958
document,infomap,-0.0420083516348565
document,infomap,-0.11972333674921065
document,infomap,0.02127033957561364
document,infomap,0.05259390509378825
document,infomap,-0.03696998894555115
document,infomap,0.04126510920573068
document,infomap,0.06010295193743509
document,infomap,-0.06372036442465168
document,infomap,-0.013467827047298542
document,infomap,0.006909142486533404
document,infomap,
document,infomap,-0.025081728708165274
document,infomap,-0.06421385870189678
document,infomap,-0.016552063353578728
document,infomap,-0.06683386306626737
document,infomap,0.048746553757068156
document,infomap,-0.009270328810676465
document,infomap,-0.08577381121944738
document,infomap,0.0374534078449934
document,infomap,-0.0675346371747898
document,infomap,-0.05887204611179753
document,infomap,-0.020765920302178054
document,infomap,-0.050520859230046455
document,infomap,-0.018505761731978043
document,infomap,-0.056797433924655416
document,infomap,-0.05339678648861379
document,infomap,-0.03339451007982874
document,infomap,-0.046876518316005256
document,infomap,-0.03987056166973435
document,infomap,0.028158594466675346
document,infomap,-0.027791619114141075
document,infomap,-0.05298533981376086
document,infomap,-0.09043092020464905
document,infomap,0.015517696220936905
document,infomap,-0.09407981056489634
document,infomap,-2.535469070641394e-05
document,infomap,0.007889838883668232
document,infomap,-0.10993974586382183
document,infomap,0.033269677941771714
document,infomap,-0.007944466326179844
document,infomap,-0.039020935572199544
document,infomap,-0.07122850213297505
document,infomap,0.009846668759555866
document,infomap,0.09727446060158162
document,infomap,0.0071589522881768675
document,infomap,-0.02085366325966187
document,infomap,-0.04367056786267687
document,infomap,-0.0165254853127339
document,infomap,-0.04105477515740674
document,infomap,-0.05592863930253378
document,infomap,0.07675797106881399
document,infomap,-0.03667126877302007
document,infomap,-0.0015269099012784615
document,infomap,-0.05567075043326786
document,infomap,0.0007502881685871321
document,infomap,0.010677556959199697
document,infomap,-0.02703352085100086
document,infomap,0.016669105527018724
document,infomap,-0.027424594952907833
document,infomap,0.018196714701384287
document,infomap,0.030682318681633736
document,infomap,-0.006415775225487641
document,infomap,-0.04341499677231708
document,infomap,-0.07744540326891292
document,infomap,-0.08961077748577506
document,infomap,0.017105200903052675
document,infomap,-0.0313660049020964
document,infomap,-0.047043165406050025
document,infomap,-0.0033455587583252067
document,infomap,-0.015863728824598855
document,infomap,-0.027352358384990616
document,infomap,-0.056304344836392795
document,infomap,-9.118974868327356e-06
document,infomap,0.012871118244572433
document,infomap,
document,infomap,0.01625898628533573
document,infomap,-0.0732581564990421
document,infomap,-0.03461503130024046
document,infomap,-0.11825062411875131
document,infomap,0.024191548354303816
document,infomap,0.018000954059709917
document,infomap,-0.021386318424788553
document,infomap,-0.0854862755136866
document,infomap,0.058595736949904165
document,infomap,-0.05169734770325507
document,infomap,-0.010892285656439071
document,infomap,0.01183079044019364
document,infomap,-0.0032796642612930027
document,infomap,-0.052188872017776444
document,infomap,-0.021780763920050128
document,infomap,-0.06334538933911993
document,infomap,-0.04660400626956973
document,infomap,-0.10718289491975042
document,infomap,-0.019465234063708592
document,infomap,-0.05557616157987444
document,infomap,-0.011718148255693062
document,infomap,-0.02262333512678616
document,infomap,0.004210509732272993
document,infomap,0.026498158902857893
document,infomap,0.017298589251392493
document,infomap,-0.047681372860429505
document,infomap,0.020877294400333146
document,infomap,-0.04158974619674638
document,infomap,-0.10467840786823035
document,infomap,0.002305007043506002
document,infomap,0.011029791773279563
document,infomap,-0.08848090405107933
document,infomap,0.006781887234872053
document,infomap,0.01836659142336694
document,infomap,0.06766477777671143
document,infomap,-0.07642233121381836
document,infomap,-0.1281135750176553
document,infomap,-0.03949176203610161
document,infomap,-4.282165609870159e-05
document,infomap,-0.020853686021623297
document,infomap,-0.06908209196950221
document,infomap,-0.02554918220495106
document,infomap,-0.035114629900613425
document,infomap,-0.005863180566651471
document,infomap,-0.022981366223108646
document,infomap,0.02130370582929686
document,infomap,0.022521254015615444
document,infomap,-0.04855592490149219
document,infomap,-0.12227621830431501
document,infomap,-0.05504014514787392
document,infomap,-0.038797350154688326
document,infomap,0.003974502631897248
document,infomap,-0.031096250654230162
document,infomap,-0.054552088857307446
document,infomap,-0.09602923551658715
document,infomap,0.026156788267251763
document,infomap,-0.11347659528759813
document,infomap,0.008339810111869794
document,infomap,-0.048122300114076255
document,infomap,-0.07160968643403054
document,infomap,-0.033774226019399056
document,infomap,-0.050879074134984714
document,infomap,0.012567913396121955
document,infomap,0.03274483581207954
document,infomap,-0.05981108903855514
document,infomap,-0.01870832407725176
document,infomap,-0.008864911400421893
document,infomap,-0.005245907360153956
document,infomap,-0.04196507790186388
document,infomap,-0.012896403698137604
document,infomap,-0.05250441451670962
document,infomap,0.037408791055513535
document,infomap,-0.13378181344277162
document,infomap,-0.08065341311470042
document,infomap,0.057352744441506176
document,infomap,-0.04981133352658862
document,infomap,-0.06258522603556105
document,infomap,-0.11729720743267691
document,infomap,0.015767681804994882
document,infomap,-0.09230610586808696
document,infomap,-0.029506197567790493
document,infomap,-0.07625331417165726
document,infomap,0.020221493546587976
document,infomap,-0.028550097088587023
document,infomap,0.03248407786539953
document,infomap,-0.05010341498900983
document,infomap,-0.04874450642839767
document,infomap,-0.06244480999198798
document,infomap,-0.09293117497760861
document,infomap,-0.04639584583663925
document,infomap,-0.09320995296243273
document,infomap,-0.02277328872735851
document,infomap,-0.041429950502202884
document,infomap,0.014202441199673843
document,infomap,0.02864181574088187
document,infomap,-0.0295068377792147
document,infomap,-0.009643480289887485
document,infomap,-0.00981567356139923
document,infomap,-0.10899686958988042
document,infomap,-0.07781633691038803
document,infomap,-0.04678047210356562
document,infomap,0.029562025412604442
document,infomap,0.014814205021381421
document,infomap,-0.08150672181912932
document,infomap,0.018936943422885988
document,infomap,0.03765354121330189
document,infomap,
document,infomap,0.0071633950915863664
document,infomap,-0.016020445914717185
document,infomap,
document,infomap,0.0357015121041222
document,infomap,0.010575446137141009
document,infomap,-0.05062633535069616
document,infomap,0.0017773173526228758
document,infomap,-0.11794068039102368
document,infomap,-0.10454740673885732
document,infomap,-0.05708943664144295
document,infomap,-0.09335194583873507
document,infomap,-0.08416614352415397
document,infomap,-0.04061465591454716
document,infomap,-0.0011744290219816156
document,infomap,-0.1562557748747152
document,infomap,0.015617327503733347
document,infomap,0.016520238255376518
document,infomap,0.03353024733104948
document,infomap,-0.12623626055181492
document,infomap,-0.08776441183894312
document,infomap,-0.05678853984126109
document,infomap,-0.034500465524021195
document,infomap,0.02719999410207652
document,infomap,-0.11464444420833642
document,infomap,-0.025502845254487094
document,infomap,-0.13310210373596676
document,infomap,
document,infomap,-0.022817320869791935
document,infomap,-0.013264185740561762
document,infomap,-0.06078729447726561
document,infomap,-0.10991487443143122
document,infomap,0.019678435329343436
document,infomap,-0.008625898345259508
document,infomap,-0.11897914420808342
document,infomap,-0.12329137141865654
document,infomap,-0.057741450893829094
document,infomap,-0.05990958350972131
document,infomap,-0.041636939885587365
document,infomap,-0.08410282611096986
document,infomap,-0.005861367039232346
document,infomap,-0.02643614475366396
document,infomap,-0.07048486810180321
document,infomap,0.03742672632010835
document,infomap,-0.030363993145611445
document,infomap,-0.04803480847474706
document,infomap,-0.07676313438442528
document,infomap,-0.03898395382441866
document,infomap,-0.12326534068419326
document,infomap,0.006180332572698455
document,infomap,-0.01358972334481734
document,infomap,-0.08553405928139213
document,infomap,0.021934201571606415
document,infomap,-0.010072297477218828
document,infomap,-0.06490087532985822
document,infomap,-0.01459296653697717
document,infomap,0.04322709503585398
document,infomap,-0.0792996299474249
document,infomap,-0.14281215990499385
document,infomap,-0.1015838953010968
document,infomap,-0.029597433650137894
document,infomap,-0.10411185369029086
document,infomap,-0.012538908458513465
document,infomap,-0.10159350592416394
document,infomap,-0.04655242052526365
document,infomap,0.0165630472761793
document,infomap,-0.002863509073778525
document,infomap,-0.036732184156659686
document,infomap,-0.12775025628261139
document,infomap,-0.11343204401624629
document,infomap,-0.006709727566059809
document,infomap,-0.14364129142743032
document,infomap,-0.09137990219823722
document,infomap,-0.0730096420191052
document,infomap,-0.015155419038684892
document,infomap,-0.06675899433184296
document,infomap,-0.059435757941634804
document,infomap,-0.08766028430312478
document,infomap,-0.05396559000608048
document,infomap,-0.010476131209478656
document,infomap,-0.008373274038363299
document,infomap,-0.035904657025400466
document,infomap,-0.02312026065026007
document,infomap,0.002098956878267666
document,infomap,-0.11574249627292477
document,infomap,-0.026707456148886255
document,infomap,-0.05567354071326991
document,infomap,0.02481889498916212
document,infomap,-0.016155085635916167
document,infomap,-0.011346248814465332
document,infomap,-0.062093894257480464
document,infomap,-0.016263317084615148
document,infomap,-0.06894310289545258
document,infomap,0.03330833771279751
document,infomap,-0.02817191743636449
document,infomap,-0.06256746519383449
document,infomap,-0.06112806724395026
document,infomap,-0.08735550102644785
document,infomap,-0.035800017847272825
document,infomap,0.004126347779934814
document,infomap,-0.12485815254427701
document,infomap,-0.0032209847655240154
document,infomap,-0.13515418665638101
document,infomap,-0.052598981795837996
document,infomap,-0.05508914787722785
document,infomap,-0.020511041268636787
document,infomap,-0.05804257192149953
document,infomap,-0.0910932296027841
document,infomap,-0.006868286205214513
document,infomap,-0.10511013124606561
document,infomap,-0.10831096036600096
document,infomap,-0.021732393407706496
document,infomap,0.004478318892143784
document,infomap,-0.04094835175161182
document,infomap,-0.02575602484326034
document,infomap,-0.07328900225697288
document,infomap,0.021437236044886565
document,infomap,-0.06273390291882885
document,infomap,-0.1311445639469202
document,infomap,0.00487006908811316
document,infomap,0.004758898154766933
document,infomap,-0.12163237535961113
document,infomap,-0.0012783883843981991
document,infomap,-0.006437799934214672
document,infomap,-0.07601319170851117
document,infomap,-0.0709113883790119
document,infomap,-0.043531377995298604
document,infomap,-0.14296604687515813
document,infomap,-0.028724242929094035
document,infomap,0.01011333279066784
document,infomap,-0.10322101716352383
document,infomap,-0.012333512899106891
document,infomap,-0.004723056092145406
document,infomap,-0.08718772535033881
document,infomap,-0.09397935088460163
document,infomap,-0.003742131648986957
document,infomap,-0.01255276782712067
document,infomap,-0.03996825999239684
document,infomap,-0.011090655272239958
document,infomap,0.003012253020735489
document,infomap,-0.006839572525206394
document,infomap,-0.04929573524320463
document,infomap,-0.05385170597652944
document,infomap,-0.016540871694954218
document,infomap,0.001416850687868454
document,infomap,0.014724949612528238
document,infomap,
document,infomap,-0.08565624897087454
document,infomap,-0.12487559292564232
document,infomap,-0.006971380381195935
document,infomap,0.023441292595012153
document,infomap,-0.08582427006473592
document,infomap,-0.08411699827466168
document,infomap,-0.016825170062391592
document,infomap,-0.10605155368815211
document,infomap,-0.04781922811280004
document,infomap,-0.07782705916930888
document,infomap,-0.09622872468160248
document,infomap,-0.11902623308673688
document,infomap,-0.014828916077513132
document,infomap,0.02229110194800832
document,infomap,0.015565985086618217
document,infomap,0.0336311607666514
document,infomap,-0.036821801388140396
document,infomap,-0.09440946432571884
document,infomap,-0.02226371378773362
document,infomap,-0.12091465164519977
document,infomap,-0.11551330850096853
document,infomap,-0.012117654723279414
document,infomap,-0.010837051145940135
document,infomap,-0.11573025829938943
document,infomap,-0.09313103593878858
document,infomap,0.00015842232984553117
document,infomap,0.009608137047664278
document,infomap,-0.10897280964435585
document,infomap,0.00388542020672622
document,infomap,0.005888387501938208
document,infomap,0.015564985285100419
document,infomap,-0.10746557737231877
document,infomap,0.013746749275265424
document,infomap,-0.047538661260230985
document,infomap,-0.1278044526730544
document,infomap,-0.03755558392720504
document,infomap,-0.054091134783555095
document,infomap,0.01806489574773451
document,infomap,0.004074106712964931
document,infomap,0.02534864303618234
document,infomap,-0.03435225561457256
document,infomap,-0.08800473386221397
document,infomap,-0.11464128244128347
document,infomap,-0.04562197737350848
document,infomap,-0.1156337293537405
document,infomap,-0.058541722023659815
document,infomap,-0.09907373286541843
document,infomap,-0.0022915641753370464
document,infomap,-0.10694868412980629
document,infomap,0.02639813054461726
document,infomap,-0.06779811456308815
document,infomap,0.0005831078862739147
document,infomap,-0.09167509208826319
document,infomap,-0.06845898658281824
document,infomap,-0.042878311016203985
document,infomap,-0.09645482957234208
document,infomap,0.009026792272100459
document,infomap,-0.051834810207782356
document,infomap,-0.009117022704428157
document,infomap,-0.011442581663604012
fastText,leiden,-0.03452589278123852
fastText,leiden,0.012947773849249722
fastText,leiden,-0.043320902424807795
fastText,leiden,0.009574114896565344
fastText,leiden,-0.024591654271141516
fastText,leiden,-0.06741808222862644
fastText,leiden,-0.0750347727658226
fastText,leiden,0.0029152344355396487
fastText,leiden,-0.04002295328154992
fastText,leiden,-0.02350020329527569
fastText,leiden,-0.015504182188976423
fastText,leiden,0.050353397635069075
fastText,leiden,-0.011938027313848076
fastText,leiden,-0.00038243795428283267
fastText,leiden,-0.05074442695459014
fastText,leiden,0.0017863509865866378
fastText,leiden,-0.06032247393524881
fastText,leiden,-0.033384337175900836
fastText,leiden,-0.009860902512303649
fastText,leiden,-0.026871859269638976
fastText,leiden,-0.029824321166882606
fastText,leiden,-0.07384711066428873
fastText,leiden,0.012858198421148881
fastText,leiden,-0.020695087861366313
fastText,leiden,-0.0346857301759399
fastText,leiden,-0.04016308040647265
fastText,leiden,-0.01006045299834668
fastText,leiden,-0.023328397747086838
fastText,leiden,-0.028241019977501947
fastText,leiden,-0.024973555681495285
fastText,leiden,0.03372690957140223
fastText,leiden,-0.06833923834453848
fastText,leiden,-0.0535699236547964
fastText,leiden,-0.046587245198489
fastText,leiden,
fastText,leiden,-0.02762043945494097
fastText,leiden,-0.027773915030061658
fastText,leiden,0.0037859938672659688
fastText,leiden,-0.04224566282168829
fastText,leiden,-0.07176801524705567
fastText,leiden,-0.040505652049374063
